date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month,ber_rating,bedrooms,bathrooms,floor_area
25/03/2026,"47 WILLOW GREEN, ATHLUMNEY WOOD, NAVAN",Meath,C15DFP8,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"48 PORTERSFIELD, CLONSILLA, DUBLIN 15",Dublin,D15PF21,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"5 CARRIGMORE GROVE, CITYWEST, SAGGART DUBLIN 24",Dublin,D24RH26,"€422,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"5 Lockhouse Close, Seven Mills, Clonburris",Dublin,,"€480,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"5 YEATS HEIGHTS, SLIGO, SLIGO",Sligo,F91F9F8,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"53 THE MILL STREAM, BLACKBOG RD, CARLOW",Carlow,R93E9N2,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"55 The Meadows, Elmbury, Carrigane",Cork,,"€298,127.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"6 BAWNVILLE DR, TALLAGHT, DUBLIN",Dublin,D24C3XK,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"6 BROOKFIELD COURT, BROOKFIELD GREEEN, KCR DUBLIN 12",Dublin,D12V226,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"6 Castle Avenue, Brennanstown",Dublin,,"€753,303.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"6 Church Fields Park, Church Fields East",Dublin,,"€427,312.78",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"6 THE BEECHES, RATHCORMAC",Cork,,"€506,608.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"60 SOUTHMEDE, BALLINTEER RD, DUNDRUM DUBLIN 16",Dublin,D16D745,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"66 The Orchard, Johnstown Demesne, Dimein Bhaile Sheain",Meath,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"7 GLEANN NA RI, MURROUGH, GALWAY",Galway,H91F2C0,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"7 HEATHERFIELD MUIGANNON, WEXFORD",Wexford,Y35C9Y2,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"75 RATHBORNE AVE, RATHBORNE, DUBLIN 15",Dublin,D15NY98,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"8 ASHDALE COURT, KINSEALY COURT, SWORDS",Dublin,K67N206,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"8 HIBERNIAN HOUSE, LOWER MAIN ST, LETTERKENNY",Donegal,F92VV40,"€103,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"9 Church Fields park, Church Fields East, DUBLIN 15",Dublin,,"€427,313.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"9 THE SQUARE, KILWORTH, CO CORK",Cork,P61F578,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"95 Tobar Sheamais, Letteragh Road, Rahoon",Galway,,"€423,127.75",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"AN CALADH, THE QUAY, KINVARA",Galway,H91V8D4,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"ANNAGHDOWN, CORRANDULLA, GALWAY",Galway,H91NT93,"€324,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"APARTMENT 10A, 10 NORTH MALL, CORK",Cork,A123456,"€1,130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"APT 18 - RATHMINES WOOD, ARDEE ROAD, RATHMINES",Dublin,D06RX25,"€413,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"APT 6 THE HARDWICKE, NORTH BRUNSWICK STREET, DUBLIN 7",Dublin,D07V128,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"CARRICKBOYLE, DERRYBEG, LETTERKENNY",Donegal,A123456,"€177,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"CAUSEWAY HEIGHTS, FREAHANES, ROSSCARBERY",Cork,P85RF21,"€635,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"CLAREMOUNT, BROADFORD, CLARE",Clare,V94RK7R,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"COMMONS, FENAGH, BALLINAMORE",Leitrim,N41Y275,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"COOLCAHA, BALLYDEHOB, CO CORK",Cork,P81E229,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"FLAT 1, 394 NORTH CIRCULAR ROAD, DUBLIN 7",Dublin,D07KX6E,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"GLENAVON, RATHEALY RD, FERMOY",Cork,P61FD85,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"GORTSHANAFA, FARRANFORE, KERRY",Kerry,V93Y6X7,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"KILLERDUFF, BALLYCASTLE, MAYO",Mayo,F26FA36,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"KILMURRAY, SLIEVERUE, KILKENNY",Kilkenny,X91V2F8,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"KNOCKNUTULLA, KILCOCK, KILDARE",Kildare,A123456,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"LUDDEN, BUNCRANA, DONEGAL",Donegal,F93N523,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"MAIN STREET, KILCORMAC, CO. OFFALY",Offaly,R42XW93,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"O COR MARIAE, 4 POLLNAROOMA WEST, SALTHILL",Galway,H91D42A,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"OGULLA, TULSK, CASTLEREA",Roscommon,F45YY62,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"T A LENIHAN TRANSPORT, 17 BERNADETTE WAY, BOREENMANNA RD",Cork,T12X2C7,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"THE GLEBE, FAHAN, CO DONEGAL",Donegal,F93KF65,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
25/03/2026,"THE STABLES, EGLENTINE CRESENT, MALLOW",Cork,P51HH5W,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"1 BALLYHAUNIS ROAD, DRUM, KNOCK",Mayo,F12W8X5,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"105 Bregawn, Cashel",Tipperary,,"€302,750.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"11 GRANGE PARK RD, WATERFORD, WATERFORD",Waterford,X91KA4N,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"11 LONGVIEW PLACE, MILLERS GLEN, SWORDS",Dublin,K67X0E7,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"11 Oakfield Drive, Dunboyne",Meath,,"€466,960.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"119 MANGERTON RD, DRIMNAGH, DUBLIN 12",Dublin,D12E772,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"12 SOUTHPOINT, PARNELL RD, BRAY",Wicklow,A98AK31,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"124 Newtown Meadows, Castletroy, Limerick",Limerick,,"€405,286.34",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"13 LISSADEL WOOD, SWORDS RD, MALAHIDE",Dublin,K36D458,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"131 MILLBROOK, JOHNSTOWN, NAVAN",Meath,C15ET0F,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"14 HENRY ST, WATERFORD, WATERFORD",Waterford,X91EHE0,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"14 MAIN ST, ONGAR VILLAGE, DUBLIN 15",Dublin,D15R9YT,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"14 O CONNELL STREET, DUNGARVAN, WATERFORD",Waterford,X35AN24,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"148 FERNDALE, NAVAN, MEATH",Meath,C15FT88,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"15 HAWTHORN WALK, BIRD AVENUE, CLONSKEAGH",Dublin,D14N6X5,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"16 BURROWFIELD RD, SUTTON, DUBLIN 13",Dublin,D13K2N6,"€1,075,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"16 FERNHILL WOODS, CLONAKILTY, CORK",Cork,P85E544,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"16 MELLOWES RD, FINGLAS WEST DUBLIN 11, DUBLIN",Dublin,D11N8W7,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"17 ASHMOUNT COURT, SILVERSPRINGS, CORK",Cork,T23CP84,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"19 DUNDELA HAVEN, SANDYCOVE, DUBLIN",Dublin,A96P4F5,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"2 WEAVER'S VIEW, CLONSILLA, DUBLIN",Dublin,D15Y26X,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"21 The Tannery, Cairns Hill, Sligo",Sligo,,"€404,405.28",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"22 CIONN, CASTLEPOLLARD, TORC",Westmeath,N91C5Y3,"€269,200.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"23 DEERPARK, BALLYMACARBRY, WATERFORD",Waterford,E91X886,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"27 ASHBOURNE VILLAGE, TYCOR, WATERFORD",Waterford,X91AXF8,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"28 KNOCKMORE GROVE, TALLAGHT, DUBLIN 24",Dublin,D24EC2F,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"31 ABHAINN GLAS, EDGEWORTHSTOWN, LONGFORD",Longford,N39TA40,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"31 Brookfield Drive, Brookfield, Kilbarry",Waterford,,"€337,731.28",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"32 CHESTNUT GROVE, CASTLEBAR, MAYO",Mayo,F23XF20,"€249,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"33 WOODLANDS HALL, RATOATH, CO MEATH",Meath,A85W440,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"35 THE WILLOWS, GLASNEVIN, DUBLIN 11",Dublin,D11H6K2,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"37 GRIANAN PK, BURNFOOT, DONEGAL",Donegal,F93A6P0,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"4 LINDEN HILL, MITCHELSTOWN, CORK",Cork,P67PX78,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"4 Mason Cross Green, Mason Cross, Newcastle",Dublin,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"40 WILFORD COURT, CORKE ABBEY AVE, BRAY",Dublin,A98FW94,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"45 AIRHILL COURT, ROSCREA, TIPPERARY",Tipperary,E53RF98,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"45 Coppinger Green, Lakeview, Midleton",Cork,,"€378,854.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"47 MOUNT SUIR, CARRICKPHERISH, GRACEDIEU",Waterford,X91Y92C,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"48 BRÚ NA GRUADÁN, CASTLETROY, LIMERICK",Limerick,V94TN67,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"49 Pearson's Brook, Creagh Demesne, Gorey",Wexford,,"€330,396.48",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"5 MORRISON MEWS, STATION RD, BALLINA",Mayo,F26Y3K4,"€173,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"5 RIVERSDALE COURT, QUEENS PARK, MONKSTOWN",Dublin,A94PF60,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"5 THE GLEN, ELSMORE, NAAS",Kildare,W91FD1W,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"50 ABBEY COURT, LIMERICK RD, ENNIS",Clare,V95YYK6,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"57 Lyreen Meadows, Oughterany Village, Branganstown",Kildare,,"€449,339.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"6 CILL NA CAILLI CLARINA VILLAGE, CLARINA VILLAGE, LIMERICK",Limerick,V94HHX8,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"6 FEE COURT, CHURCH ST, LONGFORD",Longford,N39C8X8,"€206,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"6 GLENSHESK RD, WHITEHALL, DUBLIN 9",Dublin,D09E821,"€220,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"6 RONERAGH APTS, FIGARY, FAHAN",Donegal,F93AY02,"€161,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"61 CASTLEGATE, CASTLE ST, DUBLIN 2",Dublin,D02TW02,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"61 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin,D16A4E9,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"63 Blackrath Vale, Curragh Road, Athgarvan",Kildare,,"€396,475.77",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"63 Cul Na Greine, Bandon",Cork,,"€392,070.48",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"65 THE MEADOWS, CORNELSCOURT, NEWBRIDGE",Kildare,W12VE09,"€378,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"67 CHERRYWOOD GROVE, CLONDALKIN, DUBLIN 22",Dublin,D22DE03,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"7 MEADOW PARK LAWN, BALLYVOLANE, CORK",Cork,T23E1C8,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"7 RECTORY HALL, CASTLEBRIDGE, WEXFORD",Wexford,Y35CX97,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"79 O'KEEFFE WALK, MALLOW, CO CORK",Cork,P51PP8D,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"82 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,D15F861,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"9A GLYNSK COTTAGES, GLYNSK, CASHEL",Galway,H91NX5A,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APARTMENT 3, BLOCK 22, CLONGRIFFIN",Dublin,D13VF62,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APARTMENT 3, CASTLE VIEW HOUSE, CASTLE ROAD",Dublin,D18HHE2,"€396,475.77",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APARTMENT 403 SHORE CLUB, BEACH ROAD, DUBLIN 4",Dublin,D04A2N9,"€614,678.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 18, THE OLD MILL, UNION ST",Sligo,F91YX84,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 1, 2 SULLIVANS QUAY, CORK",Cork,T12ND62,"€261,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 2 HERBERT MEWS, 22 BAGGOT LANE, BALLSBRIDGE DUBLIN 4",Dublin,D04AV99,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 201, THE PARKLANDS, IVY TERRACE",Kerry,V92TP93,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 30, THE COURT YARD, KILLARNEY",Kerry,V93H426,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 31 - WHATLEY HALL, ARCHERS WOOD, DUBLIN 15",Dublin,D15AD78,"€311,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 401 AVIARY HOUSE, MOUNT KENNETT COURT, DOCK RD",Limerick,V94KT95,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT 9 GARTHY WOOD, KNOCKLYON ROAD, DUBLIN 16",Dublin,D16YR70,"€403,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"APT. 4 TAOBH AN TSRUTHAN, THE VILLAGE, CLOUGHJORDAN",Tipperary,E53T863,"€15,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"ARD NA GCNOC, KILTRASNA, HEADFORD",Galway,H91TD9V,"€432,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"BALLYVINITER UPR, MALLOW, CO CORK",Cork,P51W021,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"CARA ST, CLONES, MONAGHAN",Monaghan,H23EP28,"€136,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"CLOON, CLAREGALWAY, CO GALWAY",Galway,H91HPW2,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"DUNOWEN, 155 SEAFIELD RD EAST, CLONTARF",Dublin,D03VK63,"€2,146,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"GADDEN BEG, BALLYGAWLEY, SLIGO",Sligo,F91C8E2,"€467,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"GARDEN APT, 1 ALEXANDRA PLACE, ST LUKES",Cork,T23XR53,"€339,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"ISLAND VIEW, BALLYVERGAN EAST, YOUGHAL",Cork,P36T932,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"MAIN ST, PILTOWN, KILKENNY",Kilkenny,E32YN59,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"MEENCARRIGAGH, BALLYBOFEY, DONEGAL",Donegal,F93E8PF,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"MUNTERMELLON, DUNFANAGHY, DONEGAL",Donegal,F92AK80,"€113,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"THE BUNGALOW, BALLYCANEW, GOREY",Wexford,Y25X436,"€249,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"THE LAWN, KNOCKACULLEEN, DROMORE WEST",Sligo,F26D3A2,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"THE MEWS, CLOUNALOUR, OAKPARK",Kerry,V92X59R,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
26/03/2026,"WAKEFIELD HOUSE, SHANTRAUD, KILLALOE",Clare,V94EW2R,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"1 GLENCREEVY, ERRIS RD, CROSSMOLINA",Mayo,F26F635,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"1 ST. MARY'S ROAD, GALWAY",Galway,H91K51W,"€473,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"10 HARBOUR HEIGHTS, SEAVIEW, CLIFDEN",Galway,H71KD29,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"10 LISBAUN, CLAREMORRIS, MAYO",Mayo,F12W5R5,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"11 ADDISON AVE, ADDISON PARK, GLASNEVIN DUBLIN 11",Dublin,D11NH26,"€890,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"11 an moinear bui, claregalway",Galway,H910T88,"€440,529.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"12 The Green, Belview Wood, Maryborough",Cork,,"€330,396.48",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"12 THE SPIRES TERMONFECKIN, TERMONFECKIN, LOUTH",Louth,A92P2Y9,"€403,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"134 LOWER KILMACUD RD, STILLORGAN, DUBLIN",Dublin,A94CX51,"€915,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"15 CHESTNUT CLOSE, FOXBURROW, PORTLAOISE",Laois,R32HAC1,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"19 ACORN WAY, WHEATON HALL, DUBLIN RD",Louth,A92C65P,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"19 SLIABH RUA, BALLYMORE RD, MOATE",Westmeath,N37Y364,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"2 DEAN SWIFT ROAD, GLASNEVIN, DUBLIN 11",Dublin,D11NVE2,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"2 THE WATERSIDE, CHARLOTTE QUAY, RINGSEND",Dublin,D04PC93,"€455,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"21 CHANTIERE GATE, BLOCK RD, PORTLAOISE",Laois,R32K7WA,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"25 ROS NA HINSE, ATTYRORY, CARRICK ON SHANNON",Leitrim,N41X603,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"3 BAYVIEW LAWNS, KILLINEY, DUBLIN",Dublin,A96F102,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"3 THE VILLAGE, BETTYSTOWN, CO MEATH",Meath,A92R7X4,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"30 SUMMERHILL, NENAGH",Tipperary,E45CA46,"€412,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"31 CONGRESS RD, TURNERS CROSS, CORK",Cork,T12FPT8,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"31 DESMONDS AVE, CASTLEISLAND, KERRY",Kerry,V92C942,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"31 LOWER MAIN ST, ARKLOW, MAIN ST",Wicklow,Y14N8K0,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"33 Meadowbank Court, Millers Glen, Swords",Dublin,,"€440,529.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"38 DERAVARRA, DELVIN RD, MULLINGAR",Westmeath,N91D2E1,"€321,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"40 Lockhouse Lawn, Seven Mills, Clonburris",Dublin,,"€422,908.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"41 SLI NA SPEIRE, LISTOWEL, KERRY",Kerry,V31VX24,"€224,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"50 ELM PARK, MERRION ROAD, BALLSBRIDGE",Dublin,D04DT85,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"503 MARITANA GATE, CANADA ST, WATERFORD",Waterford,X91EK82,"€188,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"58 WILSON ROAD, MOUNT MERRION, BLACKROCK",Dublin,A94XR6Y,"€1,550,660.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
27/03/2026,"60 Aldborough Manor, Baltinglass, Wicklow",Wicklow,,"€312,775.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
